setName,pricechartingTitle,pricechartingCardName,pricechartingCardNumber,pricechartingVariant,pricechartingUrl
Surging Sparks,Alolan Exeggutor ex #248,Alolan Exeggutor ex,248,Normal,https://www.pricecharting.com/game/pokemon-surging-sparks/alolan-exeggutor-ex-248
Surging Sparks,Counter Gain #249,Counter Gain,249,Normal,https://www.pricecharting.com/game/pokemon-surging-sparks/counter-gain-249
Surging Sparks,Gravity Mountain #250,Gravity Mountain,250,Normal,https://www.pricecharting.com/game/pokemon-surging-sparks/gravity-mountain-250
Surging Sparks,Night Stretcher #251,Night Stretcher,251,Normal,https://www.pricecharting.com/game/pokemon-surging-sparks/night-stretcher-251
Surging Sparks,Jet Energy #252,Jet Energy,252,Normal,https://www.pricecharting.com/game/pokemon-surging-sparks/jet-energy-252
Journey Together,Caterpie #1,Caterpie,1,Normal,https://www.pricecharting.com/game/pokemon-journey-together/caterpie-1
Journey Together,Caterpie [Reverse Holo] #1,Caterpie,1,Reverse Holo,https://www.pricecharting.com/game/pokemon-journey-together/caterpie-reverse-holo-1
Journey Together,Metapod #2,Metapod,2,Normal,https://www.pricecharting.com/game/pokemon-journey-together/metapod-2
Journey Together,Metapod [Reverse Holo] #2,Metapod,2,Reverse Holo,https://www.pricecharting.com/game/pokemon-journey-together/metapod-reverse-holo-2
Journey Together,Butterfree #3,Butterfree,3,Normal,https://www.pricecharting.com/game/pokemon-journey-together/butterfree-3
Journey Together,Butterfree [Reverse Holo] #3,Butterfree,3,Reverse Holo,https://www.pricecharting.com/game/pokemon-journey-together/butterfree-reverse-holo-3
Journey Together,Paras #4,Paras,4,Normal,https://www.pricecharting.com/game/pokemon-journey-together/paras-4
Journey Together,Paras [Reverse Holo] #4,Paras,4,Reverse Holo,https://www.pricecharting.com/game/pokemon-journey-together/paras-reverse-holo-4
Journey Together,Parasect #5,Parasect,5,Normal,https://www.pricecharting.com/game/pokemon-journey-together/parasect-5
Journey Together,Parasect [Reverse Holo] #5,Parasect,5,Reverse Holo,https://www.pricecharting.com/game/pokemon-journey-together/parasect-reverse-holo-5
Journey Together,Petilil #6,Petilil,6,Normal,https://www.pricecharting.com/game/pokemon-journey-together/petilil-6
Journey Together,Petilil [Reverse Holo] #6,Petilil,6,Reverse Holo,https://www.pricecharting.com/game/pokemon-journey-together/petilil-reverse-holo-6
Journey Together,Lilligant #7,Lilligant,7,Normal,https://www.pricecharting.com/game/pokemon-journey-together/lilligant-7
Journey Together,Lilligant [Reverse Holo] #7,Lilligant,7,Reverse Holo,https://www.pricecharting.com/game/pokemon-journey-together/lilligant-reverse-holo-7
Journey Together,Maractus #8,Maractus,8,Normal,https://www.pricecharting.com/game/pokemon-journey-together/maractus-8
Journey Together,Maractus [Reverse Holo] #8,Maractus,8,Reverse Holo,https://www.pricecharting.com/game/pokemon-journey-together/maractus-reverse-holo-8
Journey Together,Karrablast #9,Karrablast,9,Normal,https://www.pricecharting.com/game/pokemon-journey-together/karrablast-9
Journey Together,Karrablast [Reverse Holo] #9,Karrablast,9,Reverse Holo,https://www.pricecharting.com/game/pokemon-journey-together/karrablast-reverse-holo-9
Journey Together,Foongus #10,Foongus,10,Normal,https://www.pricecharting.com/game/pokemon-journey-together/foongus-10
Journey Together,Foongus [Reverse Holo] #10,Foongus,10,Reverse Holo,https://www.pricecharting.com/game/pokemon-journey-together/foongus-reverse-holo-10
Journey Together,Amoonguss ex #11,Amoonguss ex,11,Normal,https://www.pricecharting.com/game/pokemon-journey-together/amoonguss-ex-11
Journey Together,Shelmet #12,Shelmet,12,Normal,https://www.pricecharting.com/game/pokemon-journey-together/shelmet-12
Journey Together,Shelmet [Reverse Holo] #12,Shelmet,12,Reverse Holo,https://www.pricecharting.com/game/pokemon-journey-together/shelmet-reverse-holo-12
Journey Together,Accelgor #13,Accelgor,13,Normal,https://www.pricecharting.com/game/pokemon-journey-together/accelgor-13
Journey Together,Accelgor [Reverse Holo] #13,Accelgor,13,Reverse Holo,https://www.pricecharting.com/game/pokemon-journey-together/accelgor-reverse-holo-13
Journey Together,Durant #14,Durant,14,Normal,https://www.pricecharting.com/game/pokemon-journey-together/durant-14
Journey Together,Durant [Reverse Holo] #14,Durant,14,Reverse Holo,https://www.pricecharting.com/game/pokemon-journey-together/durant-reverse-holo-14
Journey Together,Virizion #15,Virizion,15,Normal,https://www.pricecharting.com/game/pokemon-journey-together/virizion-15
Journey Together,Virizion [Reverse Holo] #15,Virizion,15,Reverse Holo,https://www.pricecharting.com/game/pokemon-journey-together/virizion-reverse-holo-15
Journey Together,Sprigatito #16,Sprigatito,16,Normal,https://www.pricecharting.com/game/pokemon-journey-together/sprigatito-16
Journey Together,Sprigatito [Reverse Holo] #16,Sprigatito,16,Reverse Holo,https://www.pricecharting.com/game/pokemon-journey-together/sprigatito-reverse-holo-16
Journey Together,Floragato #17,Floragato,17,Normal,https://www.pricecharting.com/game/pokemon-journey-together/floragato-17
Journey Together,Floragato [Reverse Holo] #17,Floragato,17,Reverse Holo,https://www.pricecharting.com/game/pokemon-journey-together/floragato-reverse-holo-17
Journey Together,Meowscarada #18,Meowscarada,18,Normal,https://www.pricecharting.com/game/pokemon-journey-together/meowscarada-18
Journey Together,Meowscarada [Cosmos Holo] #18,Meowscarada [Cosmos Holo],18,Normal,https://www.pricecharting.com/game/pokemon-journey-together/meowscarada-cosmos-holo-18
Journey Together,Meowscarada [Reverse Holo] #18,Meowscarada,18,Reverse Holo,https://www.pricecharting.com/game/pokemon-journey-together/meowscarada-reverse-holo-18
Journey Together,Nymble #19,Nymble,19,Normal,https://www.pricecharting.com/game/pokemon-journey-together/nymble-19
Journey Together,Nymble [Reverse Holo] #19,Nymble,19,Reverse Holo,https://www.pricecharting.com/game/pokemon-journey-together/nymble-reverse-holo-19
Journey Together,Magmar #20,Magmar,20,Normal,https://www.pricecharting.com/game/pokemon-journey-together/magmar-20
Journey Together,Magmar [Reverse Holo] #20,Magmar,20,Reverse Holo,https://www.pricecharting.com/game/pokemon-journey-together/magmar-reverse-holo-20
Journey Together,Magmortar #21,Magmortar,21,Normal,https://www.pricecharting.com/game/pokemon-journey-together/magmortar-21
Journey Together,Magmortar [Reverse Holo] #21,Magmortar,21,Reverse Holo,https://www.pricecharting.com/game/pokemon-journey-together/magmortar-reverse-holo-21
Journey Together,Torchic #22,Torchic,22,Normal,https://www.pricecharting.com/game/pokemon-journey-together/torchic-22
Journey Together,Torchic [Reverse Holo] #22,Torchic,22,Reverse Holo,https://www.pricecharting.com/game/pokemon-journey-together/torchic-reverse-holo-22
Journey Together,Combusken #23,Combusken,23,Normal,https://www.pricecharting.com/game/pokemon-journey-together/combusken-23
Journey Together,Combusken [Reverse Holo] #23,Combusken,23,Reverse Holo,https://www.pricecharting.com/game/pokemon-journey-together/combusken-reverse-holo-23
Journey Together,Blaziken ex #24,Blaziken ex,24,Normal,https://www.pricecharting.com/game/pokemon-journey-together/blaziken-ex-24
Journey Together,Blaziken ex [Jumbo] #24,Blaziken ex [Jumbo],24,Normal,https://www.pricecharting.com/game/pokemon-journey-together/blaziken-ex-jumbo-24
Journey Together,Torkoal #25,Torkoal,25,Normal,https://www.pricecharting.com/game/pokemon-journey-together/torkoal-25
Journey Together,Torkoal [Reverse Holo] #25,Torkoal,25,Reverse Holo,https://www.pricecharting.com/game/pokemon-journey-together/torkoal-reverse-holo-25
Journey Together,N's Darumaka #26,N's Darumaka,26,Normal,https://www.pricecharting.com/game/pokemon-journey-together/n%27s-darumaka-26
Journey Together,N's Darumaka [Reverse Holo] #26,N's Darumaka,26,Reverse Holo,https://www.pricecharting.com/game/pokemon-journey-together/n%27s-darumaka-reverse-holo-26
Journey Together,N's Darmanitan #27,N's Darmanitan,27,Normal,https://www.pricecharting.com/game/pokemon-journey-together/n%27s-darmanitan-27
Journey Together,N's Darmanitan [Prize Pack] #27,N's Darmanitan [Prize Pack],27,Normal,https://www.pricecharting.com/game/pokemon-journey-together/n%27s-darmanitan-prize-pack-27
Journey Together,N's Darmanitan [Reverse Holo] #27,N's Darmanitan,27,Reverse Holo,https://www.pricecharting.com/game/pokemon-journey-together/n%27s-darmanitan-reverse-holo-27
Journey Together,Larvesta #28,Larvesta,28,Normal,https://www.pricecharting.com/game/pokemon-journey-together/larvesta-28
Journey Together,Larvesta [Reverse Holo] #28,Larvesta,28,Reverse Holo,https://www.pricecharting.com/game/pokemon-journey-together/larvesta-reverse-holo-28
Journey Together,Volcarona #29,Volcarona,29,Normal,https://www.pricecharting.com/game/pokemon-journey-together/volcarona-29
Journey Together,Volcarona [Reverse Holo] #29,Volcarona,29,Reverse Holo,https://www.pricecharting.com/game/pokemon-journey-together/volcarona-reverse-holo-29
Journey Together,Reshiram Ex [Stamped] #30,Reshiram Ex [Stamped],30,Normal,https://www.pricecharting.com/game/pokemon-journey-together/reshiram-ex-stamped-30
Journey Together,Reshiram ex #30,Reshiram ex,30,Normal,https://www.pricecharting.com/game/pokemon-journey-together/reshiram-ex-30
Journey Together,Reshiram ex [Jumbo] #30,Reshiram ex [Jumbo],30,Normal,https://www.pricecharting.com/game/pokemon-journey-together/reshiram-ex-jumbo-30
Journey Together,Volcanion ex #31,Volcanion ex,31,Normal,https://www.pricecharting.com/game/pokemon-journey-together/volcanion-ex-31
Journey Together,Articuno #32,Articuno,32,Normal,https://www.pricecharting.com/game/pokemon-journey-together/articuno-32
Journey Together,Articuno [Holiday Calendar] #32,Articuno [Holiday Calendar],32,Normal,https://www.pricecharting.com/game/pokemon-journey-together/articuno-holiday-calendar-32
Journey Together,Articuno [Reverse Holo] #32,Articuno,32,Reverse Holo,https://www.pricecharting.com/game/pokemon-journey-together/articuno-reverse-holo-32
Journey Together,Remoraid #33,Remoraid,33,Normal,https://www.pricecharting.com/game/pokemon-journey-together/remoraid-33
Journey Together,Remoraid [Reverse Holo] #33,Remoraid,33,Reverse Holo,https://www.pricecharting.com/game/pokemon-journey-together/remoraid-reverse-holo-33
Journey Together,Octillery #34,Octillery,34,Normal,https://www.pricecharting.com/game/pokemon-journey-together/octillery-34
Journey Together,Octillery [Reverse Holo] #34,Octillery,34,Reverse Holo,https://www.pricecharting.com/game/pokemon-journey-together/octillery-reverse-holo-34
Journey Together,Lotad #35,Lotad,35,Normal,https://www.pricecharting.com/game/pokemon-journey-together/lotad-35
Journey Together,Lotad [Reverse Holo] #35,Lotad,35,Reverse Holo,https://www.pricecharting.com/game/pokemon-journey-together/lotad-reverse-holo-35
Journey Together,Lombre #36,Lombre,36,Normal,https://www.pricecharting.com/game/pokemon-journey-together/lombre-36
Journey Together,Lombre [Reverse Holo] #36,Lombre,36,Reverse Holo,https://www.pricecharting.com/game/pokemon-journey-together/lombre-reverse-holo-36
Journey Together,Ludicolo #37,Ludicolo,37,Normal,https://www.pricecharting.com/game/pokemon-journey-together/ludicolo-37
Journey Together,Ludicolo [Reverse Holo] #37,Ludicolo,37,Reverse Holo,https://www.pricecharting.com/game/pokemon-journey-together/ludicolo-reverse-holo-37
Journey Together,Wingull #38,Wingull,38,Normal,https://www.pricecharting.com/game/pokemon-journey-together/wingull-38
Journey Together,Wingull [Reverse Holo] #38,Wingull,38,Reverse Holo,https://www.pricecharting.com/game/pokemon-journey-together/wingull-reverse-holo-38
Journey Together,Pelipper #39,Pelipper,39,Normal,https://www.pricecharting.com/game/pokemon-journey-together/pelipper-39
Journey Together,Pelipper [Reverse Holo] #39,Pelipper,39,Reverse Holo,https://www.pricecharting.com/game/pokemon-journey-together/pelipper-reverse-holo-39
Journey Together,Wailmer #40,Wailmer,40,Normal,https://www.pricecharting.com/game/pokemon-journey-together/wailmer-40
Journey Together,Wailmer [Reverse Holo] #40,Wailmer,40,Reverse Holo,https://www.pricecharting.com/game/pokemon-journey-together/wailmer-reverse-holo-40
Journey Together,Wailord #41,Wailord,41,Normal,https://www.pricecharting.com/game/pokemon-journey-together/wailord-41
Journey Together,Wailord [Cosmos Holo] #41,Wailord [Cosmos Holo],41,Normal,https://www.pricecharting.com/game/pokemon-journey-together/wailord-cosmos-holo-41
Journey Together,Wailord [Reverse Holo] #41,Wailord,41,Reverse Holo,https://www.pricecharting.com/game/pokemon-journey-together/wailord-reverse-holo-41
Journey Together,Regice #42,Regice,42,Normal,https://www.pricecharting.com/game/pokemon-journey-together/regice-42
Journey Together,Regice [Reverse Holo] #42,Regice,42,Reverse Holo,https://www.pricecharting.com/game/pokemon-journey-together/regice-reverse-holo-42
Journey Together,Veluza ex #43,Veluza ex,43,Normal,https://www.pricecharting.com/game/pokemon-journey-together/veluza-ex-43
Journey Together,Alolan Geodude #44,Alolan Geodude,44,Normal,https://www.pricecharting.com/game/pokemon-journey-together/alolan-geodude-44
Journey Together,Alolan Geodude [Reverse Holo] #44,Alolan Geodude,44,Reverse Holo,https://www.pricecharting.com/game/pokemon-journey-together/alolan-geodude-reverse-holo-44
Journey Together,Alolan Graveler #45,Alolan Graveler,45,Normal,https://www.pricecharting.com/game/pokemon-journey-together/alolan-graveler-45
Journey Together,Alolan Graveler [Reverse Holo] #45,Alolan Graveler,45,Reverse Holo,https://www.pricecharting.com/game/pokemon-journey-together/alolan-graveler-reverse-holo-45
Journey Together,Alolan Golem #46,Alolan Golem,46,Normal,https://www.pricecharting.com/game/pokemon-journey-together/alolan-golem-46
Journey Together,Alolan Golem [Reverse Holo] #46,Alolan Golem,46,Reverse Holo,https://www.pricecharting.com/game/pokemon-journey-together/alolan-golem-reverse-holo-46
Journey Together,Iono's Voltorb #47,Iono's Voltorb,47,Normal,https://www.pricecharting.com/game/pokemon-journey-together/iono%27s-voltorb-47
Journey Together,Iono's Voltorb [Cosmos Holo Prize Pack] #47,Iono's Voltorb [Cosmos Holo Prize Pack],47,Normal,https://www.pricecharting.com/game/pokemon-journey-together/iono%27s-voltorb-cosmos-holo-prize-pack-47
Journey Together,Iono's Voltorb [Reverse Holo] #47,Iono's Voltorb,47,Reverse Holo,https://www.pricecharting.com/game/pokemon-journey-together/iono%27s-voltorb-reverse-holo-47
Journey Together,Iono's Electrode #48,Iono's Electrode,48,Normal,https://www.pricecharting.com/game/pokemon-journey-together/iono%27s-electrode-48
Journey Together,Iono's Electrode [Reverse Holo] #48,Iono's Electrode,48,Reverse Holo,https://www.pricecharting.com/game/pokemon-journey-together/iono%27s-electrode-reverse-holo-48
Journey Together,N's Joltik #49,N's Joltik,49,Normal,https://www.pricecharting.com/game/pokemon-journey-together/n%27s-joltik-49
Journey Together,N's Joltik [Reverse Holo] #49,N's Joltik,49,Reverse Holo,https://www.pricecharting.com/game/pokemon-journey-together/n%27s-joltik-reverse-holo-49
Journey Together,Togedemaru #50,Togedemaru,50,Normal,https://www.pricecharting.com/game/pokemon-journey-together/togedemaru-50
Journey Together,Togedemaru [Reverse Holo] #50,Togedemaru,50,Reverse Holo,https://www.pricecharting.com/game/pokemon-journey-together/togedemaru-reverse-holo-50
Journey Together,Tapu Koko ex #51,Tapu Koko ex,51,Normal,https://www.pricecharting.com/game/pokemon-journey-together/tapu-koko-ex-51
Journey Together,Iono's Tadbulb #52,Iono's Tadbulb,52,Normal,https://www.pricecharting.com/game/pokemon-journey-together/iono%27s-tadbulb-52
Journey Together,Iono's Tadbulb [Cosmos Holo] #52,Iono's Tadbulb [Cosmos Holo],52,Normal,https://www.pricecharting.com/game/pokemon-journey-together/iono%27s-tadbulb-cosmos-holo-52
Journey Together,Iono's Tadbulb [Reverse Holo] #52,Iono's Tadbulb,52,Reverse Holo,https://www.pricecharting.com/game/pokemon-journey-together/iono%27s-tadbulb-reverse-holo-52
Journey Together,Iono's Bellibolt Ex [Prize Pack] #53,Iono's Bellibolt Ex [Prize Pack],53,Normal,https://www.pricecharting.com/game/pokemon-journey-together/iono%27s-bellibolt-ex-prize-pack-53
Journey Together,Iono's Bellibolt ex #53,Iono's Bellibolt ex,53,Normal,https://www.pricecharting.com/game/pokemon-journey-together/iono%27s-bellibolt-ex-53
Journey Together,Iono's Wattrel #54,Iono's Wattrel,54,Normal,https://www.pricecharting.com/game/pokemon-journey-together/iono%27s-wattrel-54
Journey Together,Iono's Wattrel [Reverse Holo] #54,Iono's Wattrel,54,Reverse Holo,https://www.pricecharting.com/game/pokemon-journey-together/iono%27s-wattrel-reverse-holo-54
Journey Together,Iono's Kilowattrel #55,Iono's Kilowattrel,55,Normal,https://www.pricecharting.com/game/pokemon-journey-together/iono%27s-kilowattrel-55
Journey Together,Iono's Kilowattrel [Holo] #55,Iono's Kilowattrel,55,Holo,https://www.pricecharting.com/game/pokemon-journey-together/iono%27s-kilowattrel-holo-55
Journey Together,Iono's Kilowattrel [Prize Pack] #55,Iono's Kilowattrel [Prize Pack],55,Normal,https://www.pricecharting.com/game/pokemon-journey-together/iono%27s-kilowattrel-prize-pack-55
Journey Together,Iono's Kilowattrel [Reverse Holo] #55,Iono's Kilowattrel,55,Reverse Holo,https://www.pricecharting.com/game/pokemon-journey-together/iono%27s-kilowattrel-reverse-holo-55
Journey Together,Lillie's Clefairy Ex [Prize Pack Series 7] #56,Lillie's Clefairy Ex [Prize Pack Series 7],56,Normal,https://www.pricecharting.com/game/pokemon-journey-together/lillie%27s-clefairy-ex-prize-pack-series-7-56
Journey Together,Lillie's Clefairy ex #56,Lillie's Clefairy ex,56,Normal,https://www.pricecharting.com/game/pokemon-journey-together/lillie%27s-clefairy-ex-56
Journey Together,Alolan Marowak #57,Alolan Marowak,57,Normal,https://www.pricecharting.com/game/pokemon-journey-together/alolan-marowak-57
Journey Together,Alolan Marowak [Reverse Holo] #57,Alolan Marowak,57,Reverse Holo,https://www.pricecharting.com/game/pokemon-journey-together/alolan-marowak-reverse-holo-57
Journey Together,Mr. Mime #58,Mr. Mime,58,Normal,https://www.pricecharting.com/game/pokemon-journey-together/mr-mime-58
Journey Together,Mr. Mime [Reverse Holo] #58,Mr. Mime,58,Reverse Holo,https://www.pricecharting.com/game/pokemon-journey-together/mr-mime-reverse-holo-58
Journey Together,Shuppet #59,Shuppet,59,Normal,https://www.pricecharting.com/game/pokemon-journey-together/shuppet-59
Journey Together,Shuppet [Reverse Holo] #59,Shuppet,59,Reverse Holo,https://www.pricecharting.com/game/pokemon-journey-together/shuppet-reverse-holo-59
Journey Together,Banette #60,Banette,60,Normal,https://www.pricecharting.com/game/pokemon-journey-together/banette-60
Journey Together,Banette [Reverse Holo] #60,Banette,60,Reverse Holo,https://www.pricecharting.com/game/pokemon-journey-together/banette-reverse-holo-60
Journey Together,Beldum #61,Beldum,61,Normal,https://www.pricecharting.com/game/pokemon-journey-together/beldum-61
Journey Together,Beldum [Reverse Holo] #61,Beldum,61,Reverse Holo,https://www.pricecharting.com/game/pokemon-journey-together/beldum-reverse-holo-61
Journey Together,Metang #62,Metang,62,Normal,https://www.pricecharting.com/game/pokemon-journey-together/metang-62
Journey Together,Metang [Reverse Holo] #62,Metang,62,Reverse Holo,https://www.pricecharting.com/game/pokemon-journey-together/metang-reverse-holo-62
Journey Together,Metagross #63,Metagross,63,Normal,https://www.pricecharting.com/game/pokemon-journey-together/metagross-63
Journey Together,Metagross [Reverse Holo] #63,Metagross,63,Reverse Holo,https://www.pricecharting.com/game/pokemon-journey-together/metagross-reverse-holo-63
Journey Together,N's Sigilyph #64,N's Sigilyph,64,Normal,https://www.pricecharting.com/game/pokemon-journey-together/n%27s-sigilyph-64
Journey Together,N's Sigilyph [Reverse Holo] #64,N's Sigilyph,64,Reverse Holo,https://www.pricecharting.com/game/pokemon-journey-together/n%27s-sigilyph-reverse-holo-64
Journey Together,Oricorio #65,Oricorio,65,Normal,https://www.pricecharting.com/game/pokemon-journey-together/oricorio-65
Journey Together,Oricorio [Reverse Holo] #65,Oricorio,65,Reverse Holo,https://www.pricecharting.com/game/pokemon-journey-together/oricorio-reverse-holo-65
Journey Together,Lillie's Cutiefly #66,Lillie's Cutiefly,66,Normal,https://www.pricecharting.com/game/pokemon-journey-together/lillie%27s-cutiefly-66
Journey Together,Lillie's Cutiefly [Reverse Holo] #66,Lillie's Cutiefly,66,Reverse Holo,https://www.pricecharting.com/game/pokemon-journey-together/lillie%27s-cutiefly-reverse-holo-66
Journey Together,Lillie's Ribombee #67,Lillie's Ribombee,67,Normal,https://www.pricecharting.com/game/pokemon-journey-together/lillie%27s-ribombee-67
Journey Together,Lillie's Ribombee [Prize Pack Cosmos Holo] #67,Lillie's Ribombee [Prize Pack Cosmos Holo],67,Normal,https://www.pricecharting.com/game/pokemon-journey-together/lillie%27s-ribombee-prize-pack-cosmos-holo-67
Journey Together,Lillie's Ribombee [Prize Pack] #67,Lillie's Ribombee [Prize Pack],67,Normal,https://www.pricecharting.com/game/pokemon-journey-together/lillie%27s-ribombee-prize-pack-67
Journey Together,Lillie's Ribombee [Reverse Holo] #67,Lillie's Ribombee,67,Reverse Holo,https://www.pricecharting.com/game/pokemon-journey-together/lillie%27s-ribombee-reverse-holo-67
Journey Together,Lillie's Comfey #68,Lillie's Comfey,68,Normal,https://www.pricecharting.com/game/pokemon-journey-together/lillie%27s-comfey-68
Journey Together,Lillie's Comfey [Reverse Holo] #68,Lillie's Comfey,68,Reverse Holo,https://www.pricecharting.com/game/pokemon-journey-together/lillie%27s-comfey-reverse-holo-68
Journey Together,Mimikyu [Jumbo Stamped] #69,Mimikyu [Jumbo Stamped],69,Normal,https://www.pricecharting.com/game/pokemon-journey-together/mimikyu-jumbo-stamped-69
Journey Together,Mimikyu [Stamped] #69,Mimikyu [Stamped],69,Normal,https://www.pricecharting.com/game/pokemon-journey-together/mimikyu-stamped-69
Journey Together,Mimikyu ex #69,Mimikyu ex,69,Normal,https://www.pricecharting.com/game/pokemon-journey-together/mimikyu-ex-69
Journey Together,Dhelmise #70,Dhelmise,70,Normal,https://www.pricecharting.com/game/pokemon-journey-together/dhelmise-70
Journey Together,Dhelmise [Reverse Holo] #70,Dhelmise,70,Reverse Holo,https://www.pricecharting.com/game/pokemon-journey-together/dhelmise-reverse-holo-70
Journey Together,Impidimp #71,Impidimp,71,Normal,https://www.pricecharting.com/game/pokemon-journey-together/impidimp-71
Journey Together,Impidimp [Reverse Holo] #71,Impidimp,71,Reverse Holo,https://www.pricecharting.com/game/pokemon-journey-together/impidimp-reverse-holo-71
Journey Together,Morgrem #72,Morgrem,72,Normal,https://www.pricecharting.com/game/pokemon-journey-together/morgrem-72
Journey Together,Morgrem [Reverse Holo] #72,Morgrem,72,Reverse Holo,https://www.pricecharting.com/game/pokemon-journey-together/morgrem-reverse-holo-72
Journey Together,Grimmsnarl #73,Grimmsnarl,73,Normal,https://www.pricecharting.com/game/pokemon-journey-together/grimmsnarl-73
Journey Together,Grimmsnarl [Reverse Holo] #73,Grimmsnarl,73,Reverse Holo,https://www.pricecharting.com/game/pokemon-journey-together/grimmsnarl-reverse-holo-73
Journey Together,Milcery #74,Milcery,74,Normal,https://www.pricecharting.com/game/pokemon-journey-together/milcery-74
Journey Together,Milcery [Reverse Holo] #74,Milcery,74,Reverse Holo,https://www.pricecharting.com/game/pokemon-journey-together/milcery-reverse-holo-74
Journey Together,Alcremie Ex [Stamped] #75,Alcremie Ex [Stamped],75,Normal,https://www.pricecharting.com/game/pokemon-journey-together/alcremie-ex-stamped-75
Journey Together,Alcremie ex #75,Alcremie ex,75,Normal,https://www.pricecharting.com/game/pokemon-journey-together/alcremie-ex-75
Journey Together,Cubone #76,Cubone,76,Normal,https://www.pricecharting.com/game/pokemon-journey-together/cubone-76
Journey Together,Cubone [Reverse Holo] #76,Cubone,76,Reverse Holo,https://www.pricecharting.com/game/pokemon-journey-together/cubone-reverse-holo-76
Journey Together,Swinub #77,Swinub,77,Normal,https://www.pricecharting.com/game/pokemon-journey-together/swinub-77
Journey Together,Swinub [Reverse Holo] #77,Swinub,77,Reverse Holo,https://www.pricecharting.com/game/pokemon-journey-together/swinub-reverse-holo-77
Journey Together,Piloswine #78,Piloswine,78,Normal,https://www.pricecharting.com/game/pokemon-journey-together/piloswine-78
Journey Together,Piloswine [Reverse Holo] #78,Piloswine,78,Reverse Holo,https://www.pricecharting.com/game/pokemon-journey-together/piloswine-reverse-holo-78
Journey Together,Mamoswine Ex [Prize Pack] #79,Mamoswine Ex [Prize Pack],79,Normal,https://www.pricecharting.com/game/pokemon-journey-together/mamoswine-ex-prize-pack-79
Journey Together,Mamoswine ex #79,Mamoswine ex,79,Normal,https://www.pricecharting.com/game/pokemon-journey-together/mamoswine-ex-79
Journey Together,Larvitar #80,Larvitar,80,Normal,https://www.pricecharting.com/game/pokemon-journey-together/larvitar-80
Journey Together,Larvitar [Reverse Holo] #80,Larvitar,80,Reverse Holo,https://www.pricecharting.com/game/pokemon-journey-together/larvitar-reverse-holo-80
Journey Together,Pupitar #81,Pupitar,81,Normal,https://www.pricecharting.com/game/pokemon-journey-together/pupitar-81
Journey Together,Pupitar [Reverse Holo] #81,Pupitar,81,Reverse Holo,https://www.pricecharting.com/game/pokemon-journey-together/pupitar-reverse-holo-81
Journey Together,Regirock #82,Regirock,82,Normal,https://www.pricecharting.com/game/pokemon-journey-together/regirock-82
Journey Together,Regirock [Reverse Holo] #82,Regirock,82,Reverse Holo,https://www.pricecharting.com/game/pokemon-journey-together/regirock-reverse-holo-82
Journey Together,Pancham #83,Pancham,83,Normal,https://www.pricecharting.com/game/pokemon-journey-together/pancham-83
Journey Together,Pancham [Reverse Holo] #83,Pancham,83,Reverse Holo,https://www.pricecharting.com/game/pokemon-journey-together/pancham-reverse-holo-83
Journey Together,Rockruff #84,Rockruff,84,Normal,https://www.pricecharting.com/game/pokemon-journey-together/rockruff-84
Journey Together,Rockruff [Reverse Holo] #84,Rockruff,84,Reverse Holo,https://www.pricecharting.com/game/pokemon-journey-together/rockruff-reverse-holo-84
Journey Together,Lycanroc #85,Lycanroc,85,Normal,https://www.pricecharting.com/game/pokemon-journey-together/lycanroc-85
Journey Together,Lycanroc [Cosmos Holo] #85,Lycanroc [Cosmos Holo],85,Normal,https://www.pricecharting.com/game/pokemon-journey-together/lycanroc-cosmos-holo-85
Journey Together,Lycanroc [Reverse Holo] #85,Lycanroc,85,Reverse Holo,https://www.pricecharting.com/game/pokemon-journey-together/lycanroc-reverse-holo-85
Journey Together,Hop's Silicobra #86,Hop's Silicobra,86,Normal,https://www.pricecharting.com/game/pokemon-journey-together/hop's-silicobra-86
Journey Together,Hop's Silicobra [Reverse Holo] #86,Hop's Silicobra,86,Reverse Holo,https://www.pricecharting.com/game/pokemon-journey-together/hop's-silicobra-reverse-holo-86
Journey Together,Hop's Sandaconda #87,Hop's Sandaconda,87,Normal,https://www.pricecharting.com/game/pokemon-journey-together/hop's-sandaconda-87
Journey Together,Hop's Sandaconda [Reverse Holo] #87,Hop's Sandaconda,87,Reverse Holo,https://www.pricecharting.com/game/pokemon-journey-together/hop's-sandaconda-reverse-holo-87
Journey Together,Toedscool #88,Toedscool,88,Normal,https://www.pricecharting.com/game/pokemon-journey-together/toedscool-88
Journey Together,Toedscool [Reverse Holo] #88,Toedscool,88,Reverse Holo,https://www.pricecharting.com/game/pokemon-journey-together/toedscool-reverse-holo-88
Journey Together,Toedscruel #89,Toedscruel,89,Normal,https://www.pricecharting.com/game/pokemon-journey-together/toedscruel-89
Journey Together,Toedscruel [Reverse Holo] #89,Toedscruel,89,Reverse Holo,https://www.pricecharting.com/game/pokemon-journey-together/toedscruel-reverse-holo-89
Journey Together,Klawf #90,Klawf,90,Normal,https://www.pricecharting.com/game/pokemon-journey-together/klawf-90
Journey Together,Klawf [Reverse Holo] #90,Klawf,90,Reverse Holo,https://www.pricecharting.com/game/pokemon-journey-together/klawf-reverse-holo-90
Journey Together,Koffing #91,Koffing,91,Normal,https://www.pricecharting.com/game/pokemon-journey-together/koffing-91
