productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extWeakness,extRetreatCost,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extCardText,extAttack2,extResistance
543948,Iron Thorns - 098,Iron Thorns 098,https://tcgplayer-cdn.tcgplayer.com/product/543948_200w.jpg,3,22872,https://cpt.tcgcsv.com/-Bm6,2026-02-13T21:08:30.297,1,098,Promo,Lightning,140,Basic,"[L][C] Destructo-Press (70x)
<br>Reveal the top 5 cards of your deck. This attack does 70 damage for each Future card you find there. Then, discard those Future cards and shuffle the other cards back into your deck.",Fx2,3,1.5,2.5,9999.0,2.32,3.99,Holofoil,,[L][L][L][C] Megaton Lariat (140),None
543949,Iron Thorns - 098 (Pokemon Center),Iron Thorns 098 Pokemon Center,https://tcgplayer-cdn.tcgplayer.com/product/543949_200w.jpg,3,22872,https://cpt.tcgcsv.com/_Bm6,2024-11-22T21:39:35.563,0,098,Promo,Lightning,140,Basic,"[L][C] Destructo-Press (70x)
<br>Reveal the top 5 cards of your deck. This attack does 70 damage for each Future card you find there. Then, discard those Future cards and shuffle the other cards back into your deck.",Fx2,3,33.2,41.24,9999.0,37.38,,Holofoil,,[L][L][L][C] Megaton Lariat (140),None
543950,Feraligatr - 089 (Prerelease),Feraligatr 089 Prerelease,https://tcgplayer-cdn.tcgplayer.com/product/543950_200w.jpg,3,22872,https://cpt.tcgcsv.com/0Cm6,2026-02-12T19:30:47.44,1,089,Promo,Water,180,Stage 2,"[W][W] Giant Wave (160)
This Pokémon can't use Giant Wave during your next turn.",Lx2,3,6.0,7.98,9999.0,7.78,8.89,Holofoil,"<strong>Ability—Torrential Heart</strong><br>
Once during your turn, you may put 5 damage counters on this Pokémon. If you do, attacks used by this Pokémon do 120 more damage to your opponent's Active Pokémon during this turn (before applying Weakness and Resistance).",,None
543951,Metang - 090 (Prerelease),Metang 090 Prerelease,https://tcgplayer-cdn.tcgplayer.com/product/543951_200w.jpg,3,22872,https://cpt.tcgcsv.com/2Cm6,2024-11-22T21:28:33.03,1,090,Promo,Metal,100,Stage 1,[M][C][C] Beam (60),Rx2,2,2.34,3.52,9999.0,3.53,96.95,Holofoil,"<strong>Ability—Metal Maker</strong><br>
Once during your turn, you may look at the top 4 cards of your deck and attach any number of Basic [M] Energy cards you find there to your Pokémon in any way you like. Shuffle the other cards and put them on the bottom of your deck.",,G-30
543952,Koraidon - 091 (Prerelease),Koraidon 091 Prerelease,https://tcgplayer-cdn.tcgplayer.com/product/543952_200w.jpg,3,22872,https://cpt.tcgcsv.com/3Cm6,2026-02-13T21:18:13.223,1,091,Promo,Dragon,140,Basic,"[F][C] Primeval Battering (30x) 
This attack does 30 damage for each of your Ancient Pokémon in play.",None,2,1.56,2.99,33.8,2.91,2.99,Holofoil,,"[F][F][C] Shred (130) 
This attack's damage isn't affected by any effects on your opponent's Active Pokémon.",None
543953,Miraidon - 092 (Prerelease),Miraidon 092 Prerelease,https://tcgplayer-cdn.tcgplayer.com/product/543953_200w.jpg,3,22872,https://cpt.tcgcsv.com/5Cm6,2026-01-07T14:34:42.273,1,092,Promo,Dragon,110,Basic,"[C] Peak Accelerating (40) 
Search your deck for up to 2 Basic Energy cards and attach them to your Future Pokémon in any way you like. Then, shuffle your deck.",None,2,2.0,3.75,35.6,3.24,2.99,Holofoil,,[L][L][P] Sparking Strike (160),None
544183,Carvanha - 093,Carvanha 093,https://tcgplayer-cdn.tcgplayer.com/product/544183_200w.jpg,3,22872,https://cpt.tcgcsv.com/HHm6,2025-10-31T18:24:37.52,1,093,Promo,Water,50,Basic,[W] Sharp Fang (20),Lx2,1,0.01,0.3,19.98,0.27,,Holofoil,,,None
544194,Bellibolt - 094,Bellibolt 094,https://tcgplayer-cdn.tcgplayer.com/product/544194_200w.jpg,3,22872,https://cpt.tcgcsv.com/VHm6,2025-11-29T00:51:46.133,1,094,Promo,Lightning,130,Stage 1,"[L] Thunder Wave
<br>Flip a coin. If heads, your opponent’s Active Pokémon is now Paralyzed.",Fx2,3,0.01,0.4,19.98,0.33,0.28,Holofoil,,"[L][L][C] Two-Bump Bolt (10+)
You may discard up to 2 {L} Energy from this Pokémon. This attack does 80 more damage for each card you discarded in this way.",None
544201,Cleffa - 095,Cleffa 095,https://tcgplayer-cdn.tcgplayer.com/product/544201_200w.jpg,3,22872,https://cpt.tcgcsv.com/2Jm6,2025-10-31T18:24:37.193,1,095,Promo,Psychic,30,Basic,"[0] Twinkling Hope
<br>Search your deck for up to 2 Basic Energy cards, reveal them, and put them into your hand. Then, shuffle your deck.",Dx2,0,0.28,1.12,19.99,1.26,0.59,Holofoil,,,F-30
544214,Cyclizar - 096,Cyclizar 096,https://tcgplayer-cdn.tcgplayer.com/product/544214_200w.jpg,3,22872,https://cpt.tcgcsv.com/jJm6,2025-10-31T18:24:37.83,1,096,Promo,Colorless,120,Basic,"[C] Flat-Out Dash
<br>Flip a coin until you get tails. For each heads, draw a card.",Fx2,1,0.15,0.39,9999.0,0.36,0.23,Holofoil,,"[CCC] Power Tackle (120)
<br>During your next turn, this Pokémon can’t attack.",None
545661,Iono - 124,Iono 124,https://tcgplayer-cdn.tcgplayer.com/product/545661_200w.jpg,3,22872,https://cpt.tcgcsv.com/fhn6,2025-11-22T05:08:40,1,124,Promo,Supporter,,,,,,9.0,14.5,139.2,12.94,16.98,Holofoil,"Each player shuffles their hand and puts it on the bottom of their deck. Then, each player draws a card for each of their remaining Prize cards.
<br><br>
You may play only 1 Supporter card during your turn.",,
546448,Grafaiai ex - 100,Grafaiai ex 100,https://tcgplayer-cdn.tcgplayer.com/product/546448_200w.jpg,3,22872,https://cpt.tcgcsv.com/-Bn6,2025-11-11T23:24:14.977,1,100,Promo,Colorless,250,Stage 1,"[1] Numbing Saliva (30)
<br>Flip a coin. If heads, your opponent's Active Pokémon is now Paralyzed.",Fx2,1,0.25,0.91,501.5,0.81,0.89,Holofoil,,"[3] Toxic Throw (180)
<br>Your opponent's Active Pokémon is now Poisoned. During your next turn, this Pokémon can't use Toxic Throw.",None
546450,Shroodle - 099,Shroodle 099,https://tcgplayer-cdn.tcgplayer.com/product/546450_200w.jpg,3,22872,https://cpt.tcgcsv.com/0Cn6,2024-11-22T21:39:57.683,1,099,Promo,Colorless,50,Basic,[1] Scratch (10),Fx2,1,0.1,0.4,20.0,0.33,,Holofoil,,"[2] Toxic Teeth (20)
<br>Your opponent's Active Pokémon is now Poisoned.",None
546754,Houndoom ex - 103,Houndoom ex 103,https://tcgplayer-cdn.tcgplayer.com/product/546754_200w.jpg,3,22872,https://cpt.tcgcsv.com/6Kn6,2024-04-17T13:33:18.323,1,103,Promo,Darkness,270,Stage 1,"[DD] Evil Claw (90)
<br>If the Defending Pokémon is a Basic Pokémon, it can’t attack during your opponent’s next turn.",Gx2,2,2.45,3.1,9999.0,2.9,,Holofoil,,"[DDD] Hound's Fang (220)
<br>This Pokémon also does 30 damage to itself.",None
546755,Melmetal ex - 104,Melmetal ex 104,https://tcgplayer-cdn.tcgplayer.com/product/546755_200w.jpg,3,22872,https://cpt.tcgcsv.com/7Kn6,2026-03-10T03:48:00.907,1,104,Promo,Metal,300,Stage 1,"[M] Metal-bolize
<br>Search your deck for up to 2 Basic M Energy cards and attach them to this Pokémon. Then, shuffle your deck.",Rx2,4,1.49,2.18,9999.0,1.5,,Holofoil,,"[CCCC] Full Metal Knuckle (90+)
<br>This attack does 30 more damage for each M Energy attached to this Pokémon.",G-30
547653,Armarouge ex - 125,Armarouge ex 125,https://tcgplayer-cdn.tcgplayer.com/product/547653_200w.jpg,3,22872,https://cpt.tcgcsv.com/55p6,2025-10-31T18:24:39.32,1,125,Promo,Fire,260,Stage 1,"[2] Scorching Bazooka (40+)
<br>This attack does 40 more damage for each R Energy attached to this Pokemon.",Wx2,2,0.5,1.1,4321.0,1.02,0.97,Holofoil,"<strong>Ability — Crimson Armor</strong>
<br>If this Pokemon has full HP, it takes 80 less damage from attacks from your opponent's Pokemon (after applying Weakness and Resistance).",,None
548308,Koraidon - 091 (Prerelease) [Staff],Koraidon 091 Prerelease Staff,https://tcgplayer-cdn.tcgplayer.com/product/548308_200w.jpg,3,22872,https://cpt.tcgcsv.com/blp6,2024-11-22T21:34:23.137,1,091,Promo,Dragon,140,Basic,"[F][C] Primeval Battering (30x) 
This attack does 30 damage for each of your Ancient Pokémon in play.",None,2,23.0,28.15,275.0,27.0,,Holofoil,,"[F][F][C] Shred (130) 
This attack's damage isn't affected by any effects on your opponent's Active Pokémon.",None
548309,Miraidon - 092 (Prerelease) [Staff],Miraidon 092 Prerelease Staff,https://tcgplayer-cdn.tcgplayer.com/product/548309_200w.jpg,3,22872,https://cpt.tcgcsv.com/clp6,2024-11-22T21:35:29.647,1,092,Promo,Dragon,110,Basic,"[C] Peak Accelerating (40) 
Search your deck for up to 2 Basic Energy cards and attach them to your Future Pokémon in any way you like. Then, shuffle your deck.",None,2,24.32,48.9,750.0,24.35,,Holofoil,,[L][L][P] Sparking Strike (160),None
548310,Feraligatr - 089 (Prerelease) [Staff],Feraligatr 089 Prerelease Staff,https://tcgplayer-cdn.tcgplayer.com/product/548310_200w.jpg,3,22872,https://cpt.tcgcsv.com/dlp6,2024-11-22T21:27:59.947,1,089,Promo,Water,180,Stage 2,"[W][W] Giant Wave (160)
This Pokémon can't use Giant Wave during your next turn.",Lx2,3,44.98,55.99,555.0,55.13,,Holofoil,"<strong>Ability—Torrential Heart</strong><br>
Once during your turn, you may put 5 damage counters on this Pokémon. If you do, attacks used by this Pokémon do 120 more damage to your opponent's Active Pokémon during this turn (before applying Weakness and Resistance).",,None
548311,Metang - 090 (Prerelease) [Staff],Metang 090 Prerelease Staff,https://tcgplayer-cdn.tcgplayer.com/product/548311_200w.jpg,3,22872,https://cpt.tcgcsv.com/flp6,2024-11-22T21:29:02.613,1,090,Promo,Metal,100,Stage 1,[M][C][C] Beam (60),Rx2,2,23.29,39.0,229.9,19.81,,Holofoil,"<strong>Ability—Metal Maker</strong><br>
Once during your turn, you may look at the top 4 cards of your deck and attach any number of Basic [M] Energy cards you find there to your Pokémon in any way you like. Shuffle the other cards and put them on the bottom of your deck.",,G-30
548552,Chi-Yu - 057 (Prerelease) [Staff],Chi Yu 057 Prerelease Staff,https://tcgplayer-cdn.tcgplayer.com/product/548552_200w.jpg,3,22872,https://cpt.tcgcsv.com/3rp6,2024-11-22T20:46:01.557,1,057,Promo,Fire,110,Basic,"[R] Flare Bringer
<br>Attach up to 2 [R] Energy cards from your discard pile to 1 of your Pokémon.",Wx2,1,87.0,95.99,1012.4,80.98,,Holofoil,,"[RR] Megafire of Envy (50+)
<br>If any of your Pokémon were Knocked Out by damage from an attack from your opponent's Pokémon during their last turn, this attack does 90 more damage.",None
548553,Iron Bundle - 058 (Prerelease) [Staff],Iron Bundle 058 Prerelease Staff,https://tcgplayer-cdn.tcgplayer.com/product/548553_200w.jpg,3,22872,https://cpt.tcgcsv.com/5rp6,2024-11-22T20:46:35.417,1,058,Promo,Water,100,Basic,"[2W] Refrigerated Stream (80)
<br>If the Defending Pokémon is an Evolution Pokémon, it can’t attack during your opponent’s next turn.",Lx2,1,28.87,30.0,299.9,28.86,,Holofoil,"<strong>Ability — Hyper Blower</strong>
<br>Once during your turn, if this Pokémon is on your Bench, you may switch out your opponent’s Active Pokémon to the Bench. (Your opponent chooses the new Active Pokémon.) If you do, discard this Pokémon and all attached cards.",,None
548554,Xatu - 059 (Prerelease) [Staff],Xatu 059 Prerelease Staff,https://tcgplayer-cdn.tcgplayer.com/product/548554_200w.jpg,3,22872,https://cpt.tcgcsv.com/6rp6,2024-11-22T20:47:04.23,1,059,Promo,Psychic,100,Stage 1,[2P] Super Psy Bolt (80),Dx2,1,19.0,20.96,209.3,19.9,,Holofoil,"<strong>Ability — Clairvoyant Sense</strong>
<br>Once during your turn, you may attach a Basic [P] Energy card from your hand to 1 of your Benched Pokémon. If you attached Energy to a Pokémon in this way, draw 2 cards.",,F-30
548555,Aegislash - 060 (Prerelease) [Staff],Aegislash 060 Prerelease Staff,https://tcgplayer-cdn.tcgplayer.com/product/548555_200w.jpg,3,22872,https://cpt.tcgcsv.com/7rp6,2024-11-22T20:48:06.9,1,060,Promo,Metal,150,Stage 2,"[1M] Hard Bashing (120)
<br>This attack's Damage isn't affected by any effects on your opponent's  Active Pokémon.",Fx2,3,12.0,27.79,291.9,21.21,,Holofoil,"<strong>Ability — Mysterious Shield</strong>
<br>Prevent all damage done to this Pokémon by attacks from your opponent's Pokémon ex and Pokémon V.",,G-30
551687,Picnicker - 114,Picnicker 114,https://tcgplayer-cdn.tcgplayer.com/product/551687_200w.jpg,3,22872,https://cpt.tcgcsv.com/MHq6,2025-10-31T18:24:37.677,1,114,Promo,Trainer - Supporter,,,,,,0.1,0.39,19.99,0.34,,Normal,"Flip a coin. If heads, draw 4 cards. If tails, draw 2 cards.",,
551688,Thwackey - 115,Thwackey 115,https://tcgplayer-cdn.tcgplayer.com/product/551688_200w.jpg,3,22872,https://cpt.tcgcsv.com/NHq6,2026-01-07T15:18:13.36,1,115,Promo,Grass,100,Stage 1,[GG] Beat (50),R x 2,2,9.68,11.43,9999.0,10.34,11.0,Holofoil,"<strong>Ability — Boom Boom Groove</strong>
<br>Once during your turn, if your Active Pokémon has the Festival Lead Ability, you may search your deck for a card and put it into your hand. Then, shuffle your deck.",,None
551689,Infernape - 116,Infernape 116,https://tcgplayer-cdn.tcgplayer.com/product/551689_200w.jpg,3,22872,https://cpt.tcgcsv.com/PHq6,2026-02-11T16:37:32.46,1,116,Promo,Fire,140,Stage 2,"[RR1] Scorching Fire (200)
<br>Discard an Energy form this Pokemon.",Wx2,1,2.9,4.24,38.1,4.19,4.46,Holofoil,"<strong>Ability — Pyro Dance</strong>
<br>Once during your turn, you may attach a Basic Fire Energy card, a Basic Fighting Energy card, or 1 of each from your hand to your Pokémon in any way you like.",,None
551691,Froslass - 117,Froslass 117,https://tcgplayer-cdn.tcgplayer.com/product/551691_200w.jpg,3,22872,https://cpt.tcgcsv.com/RHq6,2026-01-06T20:21:35.58,1,117,Promo,Water,90,Stage 1,[W1] Frost Smash (60),M x 2,1,6.19,8.8,4321.0,8.23,8.9,Holofoil,"<strong>Ability — Freezing Shroud</strong>
<br>During Pokémon Checkup, put 1 damage counter on each Pokémon that has an Ability <em>(both yours and your opponent's)</em>, except any Froslass.",,None
551692,Tatsugiri - 118,Tatsugiri 118,https://tcgplayer-cdn.tcgplayer.com/product/551692_200w.jpg,3,22872,https://cpt.tcgcsv.com/SHq6,2026-03-06T16:07:05.543,1,118,Promo,Dragon,70,Basic,[RW] Surf (50),None,1,5.55,7.64,64.7,7.62,6.12,Holofoil,"<strong>Ability — Attract Customers</strong>
<br>Once during your turn, if this Pokémon is in the Active Spot, you may look at the top 6 cards of your deck, reveal a Supporter card you find there, and put it into your hand. Shuffle the other cards back into your deck.",,None
552785,Teal Mask Ogerpon - 123,Teal Mask Ogerpon 123,https://tcgplayer-cdn.tcgplayer.com/product/552785_200w.jpg,3,22872,https://cpt.tcgcsv.com/K7r6,2026-02-11T16:41:26.153,1,123,Promo,Grass,110,Basic,"[1] Mountain Stroll
<br>Search your deck for up to 2 Basic Energy cards, reveal them, and put them into your hand. Then, shuffle your deck.",Rx2,1,0.42,1.58,9999.0,1.45,1.44,Holofoil,,"[1G] Ogre Comeback (20+)
<br>This attack does 20 more damage for each of your opponent's Benched Pokemon.",None
552786,Teal Mask Ogerpon - 123 (Pokemon Center Exclusive),Teal Mask Ogerpon 123 Pokemon Center Exclusive,https://tcgplayer-cdn.tcgplayer.com/product/552786_200w.jpg,3,22872,https://cpt.tcgcsv.com/L7r6,2024-06-03T19:06:15.47,1,123,Promo,Grass,110,Basic,"[1] Mountain Stroll
<br>Search your deck for up to 2 Basic Energy cards, reveal them, and put them into your hand. Then, shuffle your deck.",Rx2,1,22.75,32.51,221.1,24.22,,Holofoil,,"[1G] Ogre Comeback (20+)
<br>This attack does 20 more damage for each of your opponent's Benched Pokemon.",None
553715,Sinistcha - 022/167 (Prerelease),Sinistcha 022 167 Prerelease,https://tcgplayer-cdn.tcgplayer.com/product/553715_200w.jpg,3,22872,https://cpt.tcgcsv.com/kvr6,2024-11-22T21:55:22.193,1,022/167,Promo,Grass,70,Stage 1,"[G] Cursed Drop
<br>Put 4 damage counters on your opponent's Pokémon in any way you like.",Rx2,1,1.82,2.3,49.0,2.24,,Holofoil,,"[G] Spill the Tea (70x)
<br>Discard up to 3 G Energy cards from your Pokémon. This attack does 70 damage for each card you discarded this way.",None
554189,Pupitar - 120,Pupitar 120,https://tcgplayer-cdn.tcgplayer.com/product/554189_200w.jpg,3,22872,https://cpt.tcgcsv.com/PHr6,2026-01-07T15:02:51.733,1,120,Promo,Fighting,80,Stage 1,[F] Rock Throw (20),Gx2,1,0.01,0.4,19.98,0.4,0.34,Holofoil,,"[FF] Blasting Tackle (60)
<br>This attack does 20 damage to 1 of your Benched Pokémon. (Don’t apply Weakness and Resistance for Benched Pokémon.)",None
554293,Toxel - 119,Toxel 119,https://tcgplayer-cdn.tcgplayer.com/product/554293_200w.jpg,3,22872,https://cpt.tcgcsv.com/TKr6,2025-10-31T18:24:37.627,1,119,Promo,Lightning,70,Basic,"[L] Slight Intrusion: (30) <br>
 This Pokémon does 10 damage to itself.",Fx2,1,0.2,0.5,19.98,0.47,0.4,Holofoil,,,None
554296,Revavroom - 121,Revavroom 121,https://tcgplayer-cdn.tcgplayer.com/product/554296_200w.jpg,3,22872,https://cpt.tcgcsv.com/XKr6,2024-07-23T12:31:16.303,1,121,Promo,Metal,140,Stage 1,"[M] Swagger
<br>
Flip a coin. If heads, discard an Energy from your opponent's Active Pokemon.",Rx2,3,0.25,0.65,19.98,0.62,,Holofoil,,"[3] Huge Tackle (70+)
<br>If you have more cards in your hand than your opponent, this attack does 80 more damage.",G-30
554297,Snorlax - 122,Snorlax 122,https://tcgplayer-cdn.tcgplayer.com/product/554297_200w.jpg,3,22872,https://cpt.tcgcsv.com/ZKr6,2025-04-11T05:19:53.883,1,122,Promo,Colorless,160,Basic,[4] Lazy Press (120),Fx2,3,4.99,8.35,179.0,7.16,8.73,Holofoil,,,None
554298,Walking Wake ex - 127,Walking Wake ex 127,https://tcgplayer-cdn.tcgplayer.com/product/554298_200w.jpg,3,22872,https://cpt.tcgcsv.com/-Kr6,2026-03-06T16:07:31.783,1,127,Promo,Water,220,Basic,"[W][C][C] Catharsis Roar (120+) 
If your opponent's Active Pokémon is affected by a Special Condition, this attack does 120 more)",Lx2,1,0.2,0.76,9999.0,0.6,0.71,Holofoil,"<strong>Ability—Azure Seas</strong><br>
Damage from attacks used by this Pokémon isn’t affected by any effects on your opponent's Active Pokémon.",,None
554299,Iron Leaves ex - 128,Iron Leaves ex 128,https://tcgplayer-cdn.tcgplayer.com/product/554299_200w.jpg,3,22872,https://cpt.tcgcsv.com/_Kr6,2024-06-04T13:53:40.553,1,128,Promo,Grass,220,Basic,"[G][G][C] Prism Edge (180)
During your next turn, this Pokemon can't attack.",Rx2,1,0.1,0.79,9999.0,0.63,,Holofoil,"<strong>Ability — Rapid Vernier</strong><br>
When you play this Pokemon from your hand onto your Bench during your turn, you may switch it with your Active Pokemon. If you do, you may move any amount of Energy from your other Pokemon to this Pokemon.",,None
556449,Palafin ex - 126,Palafin ex 126,https://tcgplayer-cdn.tcgplayer.com/product/556449_200w.jpg,3,22872,https://cpt.tcgcsv.com/_Bs6,2026-03-11T15:05:46.277,1,126,Promo,Water,340,Stage 1,"[W] Giga Impact (250)
<br>During your next turn, this Pokémon can’t attack.",Lx2,2,0.25,0.83,5.0,0.69,0.79,Holofoil,"<strong>Ability — Hero's Spirit</strong>
<br>Put this Pokémon into play only with the effect of Palafin’s Zero to Hero Ability.",,None
560618,Revavroom - 121 (Cosmos Holo),Revavroom 121 Cosmos Holo,https://tcgplayer-cdn.tcgplayer.com/product/560618_200w.jpg,3,22872,https://cpt.tcgcsv.com/ngv6,2025-10-31T18:24:37.087,1,121,Promo,Metal,140,Stage 1,"[M] Swagger
<br>
Flip a coin. If heads, discard an Energy from your opponent's Active Pokemon.",Rx2,3,0.11,0.37,19.98,0.34,,Holofoil,,"[3] Huge Tackle (70+)
<br>If you have more cards in your hand than your opponent, this attack does 80 more damage.",G-30
561590,Arctibax - 064 (Cosmos Holo),Arctibax 064 Cosmos Holo,https://tcgplayer-cdn.tcgplayer.com/product/561590_200w.jpg,3,22872,https://cpt.tcgcsv.com/QFv6,2024-07-30T20:58:39.92,1,064,Promo,Water,90,Stage 1,[1W] Sharp Fin (40),Mx2,2,0.33,0.57,50.0,0.59,,Holofoil,,[1WW] Frost Smash (80),None
561591,Cetitan - 063 (Cosmos Holo),Cetitan 063 Cosmos Holo,https://tcgplayer-cdn.tcgplayer.com/product/561591_200w.jpg,3,22872,https://cpt.tcgcsv.com/RFv6,2024-07-30T20:55:28.31,1,063,Promo,Water,170,Stage 1,"[W]  Avalanche (30)
<br>This attack also does 10 damage to each of your opponent’s Benched Pokémon. <em>(Don’t apply Weakness and Resistance for Benched Pokémon.)</em>",Mx2,4,0.23,0.39,19.98,0.36,,Holofoil,,"[WWW] Rolling Slider (100x)
<br>Flip 3 coins. This attack does 100 damage for each heads.",None
562018,Greninja ex - 132,Greninja ex 132,https://tcgplayer-cdn.tcgplayer.com/product/562018_200w.jpg,3,22872,https://cpt.tcgcsv.com/nQv6,2026-02-12T19:33:20.073,1,132,Promo,Water,300,Stage 2,"[1] Stealthy Shuriken
<br>This attack does 40 damage to 1 of your opponent's Pokemon. <em>(Don't apply Weakness and Resistance for Benched Pokemon)</em>",Lx2,1,99.19,120.0,278.64,105.47,100.0,Holofoil,,"[WW] Torrential Slash (120+)
<br>If your opponent's Active Pokemon already has any damage counters on it, this attack does 120 more damage.",None
562019,Kingdra ex - 131,Kingdra ex 131,https://tcgplayer-cdn.tcgplayer.com/product/562019_200w.jpg,3,22872,https://cpt.tcgcsv.com/pQv6,2026-02-11T16:37:59.433,1,131,Promo,Water,310,Stage 2,[W] King's Order<br> Put up to 3 Water Pokemon from your discard pile onto your Bench.,Lx2,1,74.99,89.99,769.8,83.26,83.42,Holofoil,,[CC] Hydro Pump (50+)<br> This attack does 50 more damage for each Water Energy attached to this Pokemon.,
562025,Pecharunt - 149,Pecharunt 149,https://tcgplayer-cdn.tcgplayer.com/product/562025_200w.jpg,3,22872,https://cpt.tcgcsv.com/wQv6,2025-10-31T18:24:38.243,1,149,Promo,Darkness,80,Basic,"[D1] Poison Chain (10)
<br>Your opponent’s Active Pokémon is now Poisoned. During your opponent’s next turn, that Pokémon can’t retreat.",Fx2,1,0.27,0.73,19.98,0.66,0.5,Holofoil,"<strong>Ability — Toxic Subjugation</strong>
<br>As long as this Pokémon is in the Active Spot, put 5 more damage counters on your opponent’s Poisoned Pokémon during Pokémon Checkup.",,None
562087,Kingambit - 130,Kingambit 130,https://tcgplayer-cdn.tcgplayer.com/product/562087_200w.jpg,3,22872,https://cpt.tcgcsv.com/MRv6,2026-03-11T15:01:46.95,1,130,Promo,Metal,180,Stage 2,"[M] Strike Down
<br>If your opponent’s Active Pokémon has 4 or more damage counters on it, it is Knocked Out.",Fx2,1,2.99,4.0,9999.0,3.76,2.99,Holofoil,,[2M] Massive Rend (140),G-30
562088,Pikachu - 190,Pikachu 190,https://tcgplayer-cdn.tcgplayer.com/product/562088_200w.jpg,3,22872,https://cpt.tcgcsv.com/NRv6,2026-04-29T15:21:31.933,1,190,Promo,Lightning,70,Basic,"[1LL] Scrappy Spark (30+)
<br>
Flip a coin until you get tails. This attack does 30 more damage for each heads.",Fx2,1,7.66,11.54,100.0,9.99,12.0,Normal,,,
563315,Thwackey - 115 (Prerelease) [Staff],Thwackey 115 Prerelease Staff,https://tcgplayer-cdn.tcgplayer.com/product/563315_200w.jpg,3,22872,https://cpt.tcgcsv.com/klw6,2025-03-24T13:16:22.84,1,115,Promo,Grass,100,Stage 1,[GG] Beat (50),R x 2,2,46.49,249.7,267.18,24.67,,Holofoil,"<strong>Ability — Boom Boom Groove</strong>
<br>Once during your turn, if your Active Pokémon has the Festival Lead Ability, you may search your deck for a card and put it into your hand. Then, shuffle your deck.",,None
563316,Infernape - 116 (Prerelease) [Staff],Infernape 116 Prerelease Staff,https://tcgplayer-cdn.tcgplayer.com/product/563316_200w.jpg,3,22872,https://cpt.tcgcsv.com/llw6,2025-03-24T13:16:13.82,1,116,Promo,Fire,140,Stage 2,"[RR1] Scorching Fire (200)
<br>Discard an Energy form this Pokemon.",Wx2,1,49.89,100.2,525.0,46.12,,Holofoil,"<strong>Ability — Pyro Dance</strong>
<br>Once during your turn, you may attach a Basic Fire Energy card, a Basic Fighting Energy card, or 1 of each from your hand to your Pokémon in any way you like.",,None
563317,Froslass - 117 (Prerelease) [Staff],Froslass 117 Prerelease Staff,https://tcgplayer-cdn.tcgplayer.com/product/563317_200w.jpg,3,22872,https://cpt.tcgcsv.com/mlw6,2025-03-24T13:16:06.06,1,117,Promo,Water,90,Stage 1,[W1] Frost Smash (60),M x 2,1,60.0,68.48,699.7,36.61,,Holofoil,"<strong>Ability — Freezing Shroud</strong>
<br>During Pokémon Checkup, put 1 damage counter on each Pokémon that has an Ability <em>(both yours and your opponent's)</em>, except any Froslass.",,None
563318,Tatsugiri - 118 (Prerelease) [Staff],Tatsugiri 118 Prerelease Staff,https://tcgplayer-cdn.tcgplayer.com/product/563318_200w.jpg,3,22872,https://cpt.tcgcsv.com/nlw6,2025-03-24T13:15:52.77,1,118,Promo,Dragon,70,Basic,[RW] Surf (50),None,1,53.45,59.02,589.9,55.82,,Holofoil,"<strong>Ability — Attract Customers</strong>
<br>Once during your turn, if this Pokémon is in the Active Spot, you may look at the top 6 cards of your deck, reveal a Supporter card you find there, and put it into your hand. Shuffle the other cards back into your deck.",,None
564137,Pecharunt - 129,Pecharunt 129,https://tcgplayer-cdn.tcgplayer.com/product/564137_200w.jpg,3,22872,https://cpt.tcgcsv.com/MGw6,2026-03-06T16:05:23.047,1,129,Promo,Darkness,80,Basic,"[D1] Poison Chain (10)
<br>Your opponent’s Active Pokémon is now Poisoned. During your opponent’s next turn, that Pokémon can’t retreat.",Fx2,1,0.65,1.99,9999.0,1.56,,Holofoil,"<strong>Ability — Toxic Subjugation</strong>
<br>As long as this Pokémon is in the Active Spot, put 5 more damage counters on your opponent’s Poisoned Pokémon during Pokémon Checkup.",,None
573720,Pecharunt - 129 (Pokemon Center Exclusive),Pecharunt 129 Pokemon Center Exclusive,https://tcgplayer-cdn.tcgplayer.com/product/573720_200w.jpg,3,22872,https://cpt.tcgcsv.com/qvC6,2024-11-11T13:29:36.413,1,129,Promo,Darkness,80,Basic,"[D1] Poison Chain (10)
<br>Your opponent’s Active Pokémon is now Poisoned. During your opponent’s next turn, that Pokémon can’t retreat.",Fx2,1,17.01,21.99,192.5,17.77,,Holofoil,"<strong>Ability — Toxic Subjugation</strong>
<br>As long as this Pokémon is in the Active Spot, put 5 more damage counters on your opponent’s Poisoned Pokémon during Pokémon Checkup.",,None
576970,Ledian - 133,Ledian 133,https://tcgplayer-cdn.tcgplayer.com/product/576970_200w.jpg,3,22872,https://cpt.tcgcsv.com/qPD6,2026-03-11T13:21:35.853,1,133,Promo,Grass,90,Stage 1,"[CC] Swift (70)<br> This attack's damage isn't affected by Weakness or Resistance, or by any effects on your opponent's Active Pokémon.",Rx2,0,2.0,2.99,38.1,3.02,2.98,Holofoil,"<strong>Ability: Glittering Star Pattern</strong> When you play this Pokémon from your hand to evolve 1 of your Pokémon during your turn, you may switch in 1 of your opponent's Benched Pokémon that has 90 HP or less remaining into the Active Spot.",,None
